Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment
20.0,Barang sesuai dengan deskripsi. Pengiriman cepat gak pake lama. Barang bagus. Mantap dahh pokoknya. Thanks gan,5.0,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334.0,82,231740.0,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
21.0,Sesuai dengan deskripsi,5.0,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334.0,82,231740.0,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
22.0,"bagus,  packing aman pake bublewrap.  ndak ada yang patah",5.0,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334.0,82,231740.0,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
23.0,Barang sesuai deskripsi,5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
24.0,cukuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuupp,5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
25.0,barang sudah sampai sesuai pesanan .,5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
26.0,Thanksssssssssssssss,3.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,neutral
27.0,Barang bagus sesuai info fast response,4.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
28.0,"barang ok....
pengriman cepet....",5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
29.0,barang sudah sy terima gan thanks,4.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
30.0,paket telah diterima baik.. Terima kasih,5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
31.0,"Barang bagus, ga kecewa, tapi kurang banyak, nanti order lagi dah",5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
32.0,"barang sudah di terima, terima kasih ....",4.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
33.0,Barang sudah diterima .........,4.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
34.0,sip. udah sampe beberapa menit yg lalu. oke sesuai pesanan dan gambar. trimakasih kerjasamanya.,5.0,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606.0,48,154386.0,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
35.0,sesuai deskripsi barangnya,5.0,pertukangan,Electric Rivet Gun Adapter,438509680.0,9,792976.0,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
36.0,Produk sesuai pesanan tp blm dcoba,4.0,pertukangan,Electric Rivet Gun Adapter,438509680.0,9,792976.0,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
37.0,Proses cepat dan mantap,5.0,pertukangan,Electric Rivet Gun Adapter,438509680.0,9,792976.0,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
38.0,sesuai deskripsi barangnya,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
39.0,Bagus sesuai dgn deskripsi thnks.,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
40.0,Produk sesuai gambar dan deskripsi. Produknya bagus dan harganya jg bagus. Recommended produk,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
41.0,seller is good. produknya mantap. 5 stars ya,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
42.0,"Produk bagus, sesuai deskripsi, packing rapi, pengiriman cepat, hanya kurirnya yg agak telat.. thanks..",5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
43.0,"Mahmurah mantap... Barang sdh sampe,, thanks sukses selalu",5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
44.0,Produk diterima utuh tersegel.. semoga awet,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
45.0,"Sesuai order, pengiriman cepat, respon cepat",4.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
46.0,Respon dan proses dr penjual cepat. Barang sdh diterima stlh 2 hari. Kualitas barang bagus. Recommended seller. Thanks,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
47.0,Mantap. Sesuai deskripsi. Trimakasih semoga barokah jualannya.,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
48.0,"Makasih gan, barang sesuai",5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
49.0,Pengiriman cepat. Fast respon. Barang sesuai. Trims,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
50.0,"Produknya bagus, berkualitas, dan berfungsi dg baik",5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
51.0,brg diterima dg baik&amp; lengkap,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
52.0,Great Product &amp; Great Seller,5.0,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072.0,40,2951077.0,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
53.0,"Steplesnya sedikit lebih kecil dari staples khusu mollar, saat ditembakan keluar 2 dan jadi menumpuk yang keluar. Rekomennya sih mending cari isi yang khusus mollar jk staplesnya merk mollar",4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
54.0,Sesuai dengan pesanan..............,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
55.0,Produk berfungsi dgn baik,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
56.0,"produk sesuai dengan deskripsi, tapi belum dicoba",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
57.0,Barang sesuai diskripsi dan layanan cepat,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
58.0,"Sudah diterima, terima kasih",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
59.0,Pesanan gx sesuai dgn yg d gambar,2.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
60.0,Sudah diterima dengan baik dan bisa di pakai.,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
61.0,Packing rapi dan respon cepat... recommended..!,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
62.0,Barang sudah diterima dg baik. Thx,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
63.0,"Barang bagus, kualitas sesuai harga",3.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
64.0,Terima kasih..........,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
65.0,"Pengiriman sangat cepat, Barang sesuai iklan, berfungsi baik, 👍👍👍",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
66.0,kwalitas bagus. sesuai dengan yang ditawarkan. respons cepat,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
67.0,Sesuai yg diharapkan. Terimakasih.,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
68.0,"Barangnya bagus, pelayanan toko ini semuanya sangat memuaskan...recomend.",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
69.0,suuuuuuuuuuuuuuuuuuuuuudaaaaaaaah Diiiiteeeerimaaaaa,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
70.0,Pengiriman dan respon super cepat. Tpi barang tidak sesuai gambar dan tidak kuat untuk menembus jok motor.,2.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
71.0,"Produk sesuai deskripsi, packing rapi.. rekomended..!",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
72.0,Ok lah.. sesuai denggan harga.,3.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
73.0,bukan merk kenmaster ternyata,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
74.0,Terimakasih barang sudah sampai,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
75.0,"Bagus..
Pengiriman cukup cepat",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
76.0,Siiiiiiiippppppppp...,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
77.0,Barang udh sampe...mksh....,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
78.0,Terimakasih barangnya udah sampai.,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
79.0,Fast respon dan terbaiks,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
80.0,makasih barang sudah sampai,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
81.0,Bagus.......top pengiriman cepat,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
82.0,thanksss........................,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
83.0,Merk beda tapi gpp yg penting ukrn sama,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
84.0,Lihat bintangnya aja dahhhhh,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
85.0,"bagus ,....................    ........",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
86.0,"Barang sudah diterima. Ukuran sesuai deskripsi. Hanya mereknya beda dengan yang dikirim, tetapi tidak masalah yang penting berfungsi dengan baik.",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
87.0,Barang sudah sampai....tks..,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
88.0,"Bagus,,,,,, terimakasih .......",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
89.0,"barang sudah samapai gan, dan bagus",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
90.0,"mantafff, sangat-sangat sesuai,,,",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
91.0,Barang sudah diterima dengan baik...,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
92.0,"Pengiriman cepat, Kemasan bagus",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
93.0,SESUAI PERMINTAAN.. FAST RESPON,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
94.0,Matab...good...sesuai permintaan...,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
95.0,barang yg dikirim tidak sesuai pesanan,1.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
96.0,barang lumayan kuat.... good,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
97.0,sudah sampai murah meriah,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
98.0,"sudah di terima bos
packing bagus, aman",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
99.0,"makasih, barang sesuai gambar",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
100.0,langsung dipakai. mantap. thanks. maaf baru kasi testi,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
101.0,"Harganya murah tp isinya lumayan banyak n kuat. Pesan kmrn hr ini nyampe. thanks Toko besi timur jaya, Tokopedia n wahana",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
102.0,ok.....................................,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
103.0,terimakasih barang sdh diterima,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
104.0,Unit nya sudah sampai....thanks,4.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
105.0,Barang sudah sampai.. terima kasih,3.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
106.0,ga nyampe sejam dr mulai transaksi...udah nyampe rumah...mksh,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
107.0,"good.......cepat, packing aman.....",5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
108.0,Barang sangat bagus sesuai diskripsi,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
109.0,mantap sampai dengan aman gan.............................,5.0,pertukangan,Isi Staples Tembak 8 mm best guard,133507638.0,545,1461393.0,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
