Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment
14,Barang sesuai deskripsi..respon dan proses cepat. Terima kasih,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
15,Mantaaaaaaaappp..........,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
16,superrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
17,josss pokok e bisa buat langganan,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
18,"berfungsi dengan baik, normal",5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
19,"Cara Memberikan Nilai Reputasi ke Penjual

Untuk dapat memberikan nilai reputasi ke penjual, Anda dapat melakukan langkah-langkah berikut ini:",5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
20,Barang sesuai dengan deskripsi. Pengiriman cepat gak pake lama. Barang bagus. Mantap dahh pokoknya. Thanks gan,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
21,Sesuai dengan deskripsi,5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
22,"bagus,  packing aman pake bublewrap.  ndak ada yang patah",5,pertukangan,refill staples gun tacker manual isi paku tembak model bread nail 14mm,316217334,82,231740,https://www.tokopedia.com/rumahbajukita/refill-staples-gun-tacker-manual-isi-paku-tembak-model-bread-nail-14mm,positive
23,Barang sesuai deskripsi,5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
24,cukuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuupp,5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
25,barang sudah sampai sesuai pesanan .,5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
26,Thanksssssssssssssss,3,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,neutral
27,Barang bagus sesuai info fast response,4,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
28,"barang ok....
pengriman cepet....",5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
29,barang sudah sy terima gan thanks,4,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
30,paket telah diterima baik.. Terima kasih,5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
31,"Barang bagus, ga kecewa, tapi kurang banyak, nanti order lagi dah",5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
32,"barang sudah di terima, terima kasih ....",4,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
33,Barang sudah diterima .........,4,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
34,sip. udah sampe beberapa menit yg lalu. oke sesuai pesanan dan gambar. trimakasih kerjasamanya.,5,pertukangan,ISI REFILL Staple Stapel Straples Streples Staples Paku tembak GUN,17740606,48,154386,https://www.tokopedia.com/e-shop2wheel/isi-refill-staple-stapel-straples-streples-staples-paku-tembak-gun,positive
35,sesuai deskripsi barangnya,5,pertukangan,Electric Rivet Gun Adapter,438509680,9,792976,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
36,Produk sesuai pesanan tp blm dcoba,4,pertukangan,Electric Rivet Gun Adapter,438509680,9,792976,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
37,Proses cepat dan mantap,5,pertukangan,Electric Rivet Gun Adapter,438509680,9,792976,https://www.tokopedia.com/pamasshop/electric-rivet-gun-adapter,positive
38,sesuai deskripsi barangnya,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
39,Bagus sesuai dgn deskripsi thnks.,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
40,Produk sesuai gambar dan deskripsi. Produknya bagus dan harganya jg bagus. Recommended produk,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
41,seller is good. produknya mantap. 5 stars ya,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
42,"Produk bagus, sesuai deskripsi, packing rapi, pengiriman cepat, hanya kurirnya yg agak telat.. thanks..",5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
43,"Mahmurah mantap... Barang sdh sampe,, thanks sukses selalu",5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
44,Produk diterima utuh tersegel.. semoga awet,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
45,"Sesuai order, pengiriman cepat, respon cepat",4,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
46,Respon dan proses dr penjual cepat. Barang sdh diterima stlh 2 hari. Kualitas barang bagus. Recommended seller. Thanks,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
47,Mantap. Sesuai deskripsi. Trimakasih semoga barokah jualannya.,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
48,"Makasih gan, barang sesuai",5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
49,Pengiriman cepat. Fast respon. Barang sesuai. Trims,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
50,"Produknya bagus, berkualitas, dan berfungsi dg baik",5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
51,brg diterima dg baik&amp; lengkap,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
52,Great Product &amp; Great Seller,5,pertukangan,Staple Gun 3 in 1 Mollar Staples Tembak Stapler Tacker Hekter Heckter,349810072,40,2951077,https://www.tokopedia.com/mahrumah/staple-gun-3-in-1-mollar-staples-tembak-stapler-tacker-hekter-heckter,positive
53,"Steplesnya sedikit lebih kecil dari staples khusu mollar, saat ditembakan keluar 2 dan jadi menumpuk yang keluar. Rekomennya sih mending cari isi yang khusus mollar jk staplesnya merk mollar",4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
54,Sesuai dengan pesanan..............,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
55,Produk berfungsi dgn baik,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
56,"produk sesuai dengan deskripsi, tapi belum dicoba",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
57,Barang sesuai diskripsi dan layanan cepat,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
58,"Sudah diterima, terima kasih",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
59,Pesanan gx sesuai dgn yg d gambar,2,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
60,Sudah diterima dengan baik dan bisa di pakai.,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
61,Packing rapi dan respon cepat... recommended..!,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
62,Barang sudah diterima dg baik. Thx,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
63,"Barang bagus, kualitas sesuai harga",3,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
64,Terima kasih..........,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
65,"Pengiriman sangat cepat, Barang sesuai iklan, berfungsi baik, 👍👍👍",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
66,kwalitas bagus. sesuai dengan yang ditawarkan. respons cepat,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
67,Sesuai yg diharapkan. Terimakasih.,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
68,"Barangnya bagus, pelayanan toko ini semuanya sangat memuaskan...recomend.",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
69,suuuuuuuuuuuuuuuuuuuuuudaaaaaaaah Diiiiteeeerimaaaaa,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
70,Pengiriman dan respon super cepat. Tpi barang tidak sesuai gambar dan tidak kuat untuk menembus jok motor.,2,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
71,"Produk sesuai deskripsi, packing rapi.. rekomended..!",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
72,Ok lah.. sesuai denggan harga.,3,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
73,bukan merk kenmaster ternyata,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
74,Terimakasih barang sudah sampai,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
75,"Bagus..
Pengiriman cukup cepat",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
76,Siiiiiiiippppppppp...,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
77,Barang udh sampe...mksh....,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
78,Terimakasih barangnya udah sampai.,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
79,Fast respon dan terbaiks,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
80,makasih barang sudah sampai,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
81,Bagus.......top pengiriman cepat,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
82,thanksss........................,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
83,Merk beda tapi gpp yg penting ukrn sama,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
84,Lihat bintangnya aja dahhhhh,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
85,"bagus ,....................    ........",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
86,"Barang sudah diterima. Ukuran sesuai deskripsi. Hanya mereknya beda dengan yang dikirim, tetapi tidak masalah yang penting berfungsi dengan baik.",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
87,Barang sudah sampai....tks..,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
88,"Bagus,,,,,, terimakasih .......",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
89,"barang sudah samapai gan, dan bagus",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
90,"mantafff, sangat-sangat sesuai,,,",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
91,Barang sudah diterima dengan baik...,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
92,"Pengiriman cepat, Kemasan bagus",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
93,SESUAI PERMINTAAN.. FAST RESPON,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
94,Matab...good...sesuai permintaan...,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
95,barang yg dikirim tidak sesuai pesanan,1,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,negative
96,barang lumayan kuat.... good,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
97,sudah sampai murah meriah,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
98,"sudah di terima bos
packing bagus, aman",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
99,"makasih, barang sesuai gambar",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
100,langsung dipakai. mantap. thanks. maaf baru kasi testi,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
101,"Harganya murah tp isinya lumayan banyak n kuat. Pesan kmrn hr ini nyampe. thanks Toko besi timur jaya, Tokopedia n wahana",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
102,ok.....................................,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
103,terimakasih barang sdh diterima,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
104,Unit nya sudah sampai....thanks,4,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
105,Barang sudah sampai.. terima kasih,3,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,neutral
106,ga nyampe sejam dr mulai transaksi...udah nyampe rumah...mksh,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
107,"good.......cepat, packing aman.....",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
108,Barang sangat bagus sesuai diskripsi,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
109,mantap sampai dengan aman gan.............................,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
110,barang udah nyampe om makasihhhhh,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
111,recomended....................................,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
112,"barang sesuai, pengiriman cepat, ok",5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
113,mantab... fast respone.. tx u..,5,pertukangan,Isi Staples Tembak 8 mm best guard,133507638,545,1461393,https://www.tokopedia.com/timurjaya46/isi-staples-tembak-8-mm-best-guard,positive
114,"Barang bagus, packing cukup, kurir ramah",5,pertukangan,Isi Staples Tembak 5000 pcs TCH 13/6,326529089,45,3360643,https://www.tokopedia.com/anugrahjayatools/isi-staples-tembak-5000-pcs-tch-13-6,positive
115,Mantapppp banget ......,5,pertukangan,Isi Staples Tembak 5000 pcs TCH 13/6,326529089,45,3360643,https://www.tokopedia.com/anugrahjayatools/isi-staples-tembak-5000-pcs-tch-13-6,positive
116,produk sesuai dan bagus. thanks,5,pertukangan,steples tembak / staples tembak kenmaster PROMO MURAH staple gun,88842566,45,1102298,https://www.tokopedia.com/cahayabelawa/steples-tembak-staples-tembak-kenmaster-promo-murah-staple-gun,positive
117,"Php, bilang isi ada diseskripsi pas dipesen berbeda, mubajir rp50.000 ternyata isinya ga cocok",1,pertukangan,steples tembak / staples tembak kenmaster PROMO MURAH staple gun,88842566,45,1102298,https://www.tokopedia.com/cahayabelawa/steples-tembak-staples-tembak-kenmaster-promo-murah-staple-gun,negative
